Village id,Pop 1980,Pop 1990,Pop 2000,Pop 2010,log pop 1980,log pop 1990,log pop 2000,log pop 2010,Delta pop 90-80,Delta pop 00-90,Delta pop 10-00,Road Investment Ever (Treatment group),Road Investment between 1990-2000,Road Investment between 2000-2010 ,,,,
209,7117,7829,8220,10933,8.870241567,8.965590067,9.014325488,9.299541017,0.100042153,0.049942521,0.330048662,1,0,1,,,,
210,53314,58645,61577,63424,10.88395424,10.9792576,11.0280437,11.05759762,0.099992497,0.049995737,0.029994966,0,0,0,,,,
211,3716,4088,5519,5685,8.2204031,8.315811132,8.615951963,8.645586406,0.100107643,0.350048924,0.030077913,1,1,0,,,,
212,79756,87732,92118,94882,11.28672725,11.38204199,11.43082564,11.46038929,0.100005015,0.049993161,0.030004994,0,0,0,,,,
213,56266,61892,64986,66936,10.93784572,11.03314621,11.08192714,11.11149222,0.099989336,0.049990306,0.030006463,0,0,0,,,,
214,66845,73530,77206,79522,11.11013179,11.20544877,11.25423245,11.28378899,0.10000748,0.0499932,0.029997669,0,0,0,,,,
215,3933,4326,4542,4678,8.277157772,8.372398607,8.421122723,8.450625947,0.099923722,0.049930652,0.029942756,0,0,0,,,,
216,3132,3445,4651,4791,8.049427057,8.144679183,8.444837529,8.474494437,0.099936143,0.350072569,0.030101054,1,1,0,,,,
217,55846,61431,82932,85420,10.93035318,11.02566987,11.32577627,11.35533554,0.100007163,0.350002442,0.030000482,1,1,0,,,,
218,25014,27515,28891,29758,10.12719095,10.22248659,10.27128541,10.30085328,0.099984009,0.050009086,0.030009345,0,0,0,,,,
219,72596,79856,107806,111040,11.1926651,11.28798029,11.58808859,11.61764578,0.10000551,0.350005009,0.02999833,1,1,0,,,,
220,42165,46382,48701,64772,10.64934577,10.74466673,10.79345484,11.07862869,0.100011858,0.049997844,0.329993224,1,0,1,,,,
221,22974,25272,26536,27332,10.04211842,10.13745234,10.18625758,10.21581346,0.100026116,0.050015828,0.029996985,0,0,0,,,,
222,4071,4478,4702,6254,8.311643949,8.406931797,8.455743229,8.740976538,0.099975436,0.050022331,0.33007231,1,0,1,,,,
223,55726,61299,64364,66295,10.9282021,11.02351881,11.07230975,11.10186976,0.100007178,0.050000816,0.030001243,0,0,0,,,,
224,59167,65084,87863,90499,10.98811923,11.08343402,11.38353406,11.41309408,0.10000507,0.349993854,0.030001252,1,1,0,,,,
225,40090,44099,46304,47693,10.59888221,10.69419239,10.74298363,10.77253992,0.1,0.050001134,0.029997408,0,0,0,,,,
226,39009,42910,45055,46407,10.57154767,10.66686018,10.71563924,10.74520559,0.100002564,0.049988348,0.030007768,0,0,0,,,,
227,71778,78956,106591,109789,11.1813333,11.27664601,11.57675436,11.60631562,0.100002786,0.350005066,0.030002533,1,1,0,,,,
228,12603,13863,14556,14993,9.44169016,9.5369787,9.585758559,9.615338704,0.099976196,0.04998918,0.030021984,0,0,0,,,,
229,52030,57233,60094,61898,10.85957575,10.95488593,11.00366528,11.03324315,0.1,0.049988643,0.030019636,0,0,0,,,,
230,42622,46885,49229,50706,10.66012583,10.75545307,10.80423816,10.83379953,0.10001877,0.049994668,0.030002641,0,0,0,,,,
231,20118,22130,23237,23934,9.909370216,10.00468943,10.05350111,10.08305532,0.100009941,0.050022594,0.029995266,0,0,0,,,,
232,45206,49726,52213,53779,10.7189851,10.81428321,10.86308679,10.89263834,0.099986727,0.050014077,0.029992531,0,0,0,,,,
233,85538,94092,98797,131400,11.356716,11.45202831,11.50082252,11.78600139,0.100002338,0.050004251,0.329999899,1,0,1,,,,
234,63562,69918,73414,75617,11.05977109,11.15507841,11.20386993,11.2334364,0.099996853,0.05000143,0.0300079,0,0,0,,,,
235,68800,75680,79464,105687,11.13895902,11.2342692,11.28305937,11.56823717,0.1,0.05,0.32999849,1,0,1,,,,
236,16344,17978,18877,25106,9.701616136,9.796904067,9.845699529,10.13086214,0.099975526,0.050005562,0.32997828,1,0,1,,,,
237,18306,20137,21144,21778,9.814984154,9.910314198,9.959111456,9.988655565,0.100021851,0.050007449,0.029984866,0,0,0,,,,
238,47058,51764,54352,55982,10.75913616,10.85445021,10.90323669,10.93278549,0.10000425,0.049996136,0.029989697,0,0,0,,,,
239,93339,102673,107807,143383,11.44399331,11.53930446,11.58809787,11.87327465,0.100001071,0.050003409,0.329997124,1,0,1,,,,
240,32154,35369,37138,38252,10.37829214,10.47359101,10.52239598,10.55195113,0.09998756,0.05001555,0.02999623,0,0,0,,,,
241,46167,50784,53323,54923,10.74002054,10.83533662,10.88412304,10.91368748,0.100006498,0.049996062,0.030005814,0,0,0,,,,
242,27811,30592,32122,33086,10.2331869,10.32849382,10.37729643,10.40686551,0.099996404,0.050013075,0.030010585,0,0,0,,,,
243,8536,9390,12677,13057,9.052047793,9.147400572,9.447544607,9.477079667,0.10004686,0.350053248,0.029975546,1,1,0,,,,
244,31896,35086,36840,37946,10.37023589,10.46555747,10.51433949,10.54391938,0.100012541,0.04999145,0.030021716,0,0,0,,,,
245,22729,25002,26252,27039,10.03139692,10.1267111,10.17549746,10.20503555,0.1000044,0.049996,0.029978668,0,0,0,,,,
246,10740,11814,12405,12777,9.281730368,9.377040548,9.425854896,9.455401959,0.1,0.050025394,0.029987908,0,0,0,,,,
247,15523,17075,23051,23743,9.650078074,9.745370684,10.04546443,10.07504303,0.099980674,0.349985359,0.03002039,1,1,0,,,,
248,10456,11502,12077,12439,9.254931255,9.350276212,9.399058096,9.428591977,0.100038256,0.049991306,0.029974331,0,0,0,,,,
249,57604,63365,66533,68529,10.96134729,11.05666694,11.10545334,11.13501229,0.100010416,0.049996055,0.03000015,0,0,0,,,,
250,2710,2981,3130,3223,7.904703914,8.000014094,8.048788284,8.078067882,0.1,0.049983227,0.02971246,0,0,0,,,,
251,24402,26842,28184,29030,10.10242038,10.1977231,10.24650972,10.27608506,0.099991804,0.049996274,0.030017031,0,0,0,,,,
252,52204,57425,60296,62105,10.8629144,10.95823503,11.00702105,11.03658178,0.100011493,0.049995646,0.03000199,0,0,0,,,,
253,6271,6898,7243,7461,8.743691111,8.838986793,8.887790764,8.917444732,0.099984054,0.050014497,0.030098026,0,0,0,,,,
254,57217,62939,66086,87894,10.95460634,11.04992128,11.0987122,11.38388682,0.100005243,0.050000794,0.32999425,1,0,1,,,,
255,9250,10175,10684,11005,9.132378831,9.22768901,9.276502574,9.306104994,0.1,0.05002457,0.030044927,0,0,0,,,,
256,75740,83314,112474,115848,11.2350617,11.33037188,11.63047736,11.66003427,0.1,0.3500012,0.029998044,1,1,0,,,,
257,54543,59997,62997,83786,10.90674466,11.00204984,11.05084239,11.33602121,0.0999945,0.0500025,0.329999841,1,0,1,,,,
258,1823,2006,2106,2169,7.508238775,7.603897969,7.652545693,7.682021511,0.100383982,0.049850449,0.02991453,0,0,0,,,,
259,87197,95917,129488,133373,11.37592521,11.47123851,11.77134349,11.80090499,0.10000344,0.350000521,0.03000278,1,1,0,,,,
260,24227,26650,27982,28822,10.09522299,10.19054443,10.23931673,10.26889426,0.100012383,0.049981238,0.030019298,0,0,0,,,,
261,51953,57148,60006,61806,10.85809474,10.95339967,11.00219984,11.03175573,0.099994226,0.050010499,0.029997,0,0,0,,,,
262,43879,48267,50681,52202,10.68919112,10.78450338,10.83330637,10.86287609,0.100002279,0.050013467,0.030011247,0,0,0,,,,
263,88358,97194,102054,135732,11.38915202,11.48446426,11.53325736,11.81843763,0.100002264,0.050003087,0.330001764,1,0,1,,,,
264,24272,26699,28034,28875,10.0970787,10.19238139,10.24117334,10.27073145,0.09999176,0.050001873,0.029999287,0,0,0,,,,
265,14806,16287,21987,22647,9.602787783,9.698122523,9.998206649,10.02778267,0.100027016,0.349972371,0.030017738,1,1,0,,,,
266,8294,9123,12316,12685,9.023287641,9.118553976,9.418654509,9.448175472,0.099951772,0.349994519,0.029961026,1,1,0,,,,
267,51420,56562,59390,78989,10.84778248,10.94309266,10.99188114,11.27706388,0.1,0.049998232,0.330005051,1,0,1,,,,
268,79561,87517,91893,122218,11.2842793,11.37958834,11.42838014,11.71356161,0.099998743,0.050001714,0.330003373,1,0,1,,,,
269,47465,52211,54822,56466,10.76774788,10.86304848,10.91184685,10.94139397,0.099989466,0.050008619,0.029987961,0,0,0,,,,
270,78132,85946,90243,92950,11.26615498,11.36147447,11.41026131,11.43981699,0.100010239,0.049996509,0.029996786,0,0,0,,,,
271,4595,5054,5307,5466,8.432724035,8.527935288,8.576781983,8.606302366,0.099891186,0.050059359,0.02996043,0,0,0,,,,
272,34454,37899,39794,40988,10.44738038,10.54268001,10.59147143,10.62103462,0.09998839,0.050001319,0.030004523,0,0,0,,,,
273,38476,42324,44440,45774,10.55778995,10.65310958,10.70189524,10.73147152,0.100010396,0.049995275,0.030018002,0,0,0,,,,
274,7738,8511,8937,9205,8.953898535,9.049114723,9.097955241,9.127502094,0.099896614,0.050052873,0.029987692,0,0,0,,,,
275,15901,17491,18366,24427,9.674137279,9.769441742,9.818256408,10.10344436,0.099993711,0.050025728,0.330011979,1,0,1,,,,
276,73741,81115,109505,112790,11.20831423,11.30362318,11.60372549,11.63328296,0.099998644,0.349996918,0.02999863,1,1,0,,,,
277,33756,37132,38989,51855,10.42691346,10.52223441,10.57103483,10.85620664,0.10001185,0.050010772,0.32999051,1,0,1,,,,
278,76364,84001,88201,90847,11.24326666,11.33858398,11.38737358,11.41693205,0.100007857,0.049999405,0.02999966,0,0,0,,,,
279,3360,3696,3881,3998,8.119696253,8.215006433,8.263848131,8.293549515,0.1,0.050054113,0.030146869,0,0,0,,,,
280,40207,44228,46439,61764,10.60179639,10.69711335,10.7458949,11.03107595,0.100007461,0.049990956,0.330002799,1,0,1,,,,
281,31694,34863,36606,37705,10.36388267,10.45918137,10.50796744,10.53754799,0.099987379,0.049995697,0.030022401,0,0,0,,,,
282,17735,19509,20484,21098,9.783295367,9.878631177,9.927399373,9.956933528,0.100028193,0.049976934,0.029974614,0,0,0,,,,
283,64488,70937,95765,98638,11.07423444,11.16954744,11.46965255,11.49921186,0.100003101,0.350000705,0.030000522,1,1,0,,,,
284,22386,24625,25856,34388,10.01619104,10.11151747,10.16029796,10.44546295,0.100017868,0.049989848,0.329981436,1,0,1,,,,
285,15049,16554,17382,17903,9.619066823,9.714383043,9.763190467,9.792723576,0.100006645,0.050018123,0.029973536,0,0,0,,,,
286,42004,46204,62375,64246,10.64552013,10.74082165,11.04091983,11.07047474,0.099990477,0.349991343,0.029995992,1,1,0,,,,
287,65212,71734,75320,77580,11.08539878,11.18072011,11.22950098,11.25906494,0.100012268,0.049990242,0.030005311,0,0,0,,,,
288,82027,90230,94742,126007,11.31480374,11.41011724,11.45891269,11.74409274,0.100003657,0.050005541,0.330001478,1,0,1,,,,
289,71920,79112,83068,110480,11.18330967,11.27861985,11.32741483,11.61258979,0.1,0.050005056,0.329994703,1,0,1,,,,
290,21802,23982,25182,25937,9.989756988,10.08505883,10.13388473,10.1634258,0.099990827,0.050037528,0.029981733,0,0,0,,,,
291,9603,10563,14260,14688,9.169830829,9.265112608,9.565213694,9.594786113,0.09996876,0.349995266,0.030014025,1,1,0,,,,
292,37785,41564,56111,57794,10.53966748,10.63498969,10.93508715,10.96464024,0.100013233,0.349990376,0.029994119,1,1,0,,,,
293,11722,12894,13539,13946,9.369222697,9.464517366,9.513329688,9.542948008,0.099982938,0.050023267,0.030061304,0,0,0,,,,
294,10568,11625,15694,16165,9.265585846,9.36091323,9.661033753,9.69060369,0.100018925,0.350021505,0.030011469,1,1,0,,,,
295,49095,54005,56705,58406,10.80151248,10.89683191,10.94561767,10.9751739,0.100010184,0.049995371,0.029997355,0,0,0,,,,
296,23415,25757,27045,27856,10.06113212,10.15646171,10.20525742,10.23480366,0.100021354,0.050005824,0.029987059,0,0,0,,,,
297,43801,48181,65044,66995,10.68741193,10.78272003,11.08281924,11.11237327,0.099997717,0.349992736,0.02999508,1,1,0,,,,
298,54274,59701,62686,64566,10.90180057,10.99710405,11.04589342,11.07544324,0.09999263,0.049999162,0.029990748,0,0,0,,,,
299,55887,61476,64550,66486,10.93108707,11.02640213,11.0751954,11.10474668,0.100005368,0.050003253,0.029992254,0,0,0,,,,
300,35748,39323,41290,42528,10.4842496,10.57956487,10.62837562,10.65791796,0.100005595,0.050021616,0.029983047,0,0,0,,,,
301,72406,79647,107523,110749,11.19004445,11.28535965,11.58546006,11.61502166,0.100005524,0.34999435,0.030002883,1,1,0,,,,
302,18525,20378,21397,22038,9.82687645,9.922211167,9.971006004,10.00052352,0.100026991,0.050004907,0.029957471,0,0,0,,,,
303,54329,59762,80679,83099,10.90281343,10.99812529,11.2982336,11.32778795,0.100001841,0.35000502,0.029995414,1,1,0,,,,
304,42787,47066,63539,65445,10.6639896,10.75930615,11.05940917,11.08896537,0.100007011,0.349997875,0.029997324,1,1,0,,,,
305,41988,46187,62352,64223,10.64513914,10.74045365,11.04055103,11.07011668,0.100004763,0.349990257,0.030007057,1,1,0,,,,
306,51046,56151,58958,60727,10.84048247,10.93579977,10.9845806,11.01414369,0.100007836,0.049990205,0.03000441,0,0,0,,,,
307,18214,20036,21038,21669,9.809945808,9.905285934,9.954085605,9.983637947,0.100032942,0.050009982,0.029993345,0,0,0,,,,
308,59824,65806,88838,91503,10.9991622,11.0944663,11.39456977,11.42412704,0.099993314,0.34999848,0.029998424,1,1,0,,,,
309,34360,37796,39686,40876,10.44464838,10.53995856,10.58875376,10.61829837,0.1,0.050005292,0.029985385,0,0,0,,,,
310,85538,94092,98797,131400,11.356716,11.45202831,11.50082252,11.78600139,0.100002338,0.050004251,0.329999899,1,0,1,,,,
311,48661,53527,56203,57890,10.79263317,10.88794148,10.93672542,10.96629994,0.099997945,0.049993461,0.030016191,0,0,0,,,,
312,11543,12698,13333,13733,9.353834472,9.44919978,9.497997444,9.527556975,0.100060643,0.050007875,0.03000075,0,0,0,,,,
313,94173,103590,108770,144664,11.4528888,11.54819608,11.59699084,11.88216909,0.099996814,0.050004827,0.329999081,1,0,1,,,,
314,13546,14900,15645,16114,9.51384658,9.609116492,9.657906656,9.687443738,0.099955706,0.05,0.029977629,0,0,0,,,,
315,6350,6986,7335,7555,8.756210092,8.851663425,8.900412691,8.929964875,0.10015748,0.049957057,0.029993183,0,0,0,,,,
316,14392,15831,16622,17121,9.574427776,9.669725322,9.718482398,9.748061059,0.099986103,0.049965258,0.030020455,0,0,0,,,,
317,59738,65711,68997,71066,10.99772361,11.09302162,11.1418183,11.1713643,0.099986608,0.050006848,0.029986811,0,0,0,,,,
318,45976,50574,68275,70323,10.7358748,10.83119289,11.13129895,11.16085419,0.1000087,0.350001977,0.029996338,1,1,0,,,,
319,88879,97767,131985,135945,11.39503117,11.49034238,11.79044356,11.82000567,0.100001125,0.349995397,0.030003409,1,1,0,,,,
320,31385,34524,46607,48005,10.35408535,10.44941001,10.74950602,10.77906045,0.100015931,0.349988414,0.029995494,1,1,0,,,,
321,47263,51990,54589,56226,10.76348303,10.85880667,10.90758768,10.93713456,0.100014811,0.049990383,0.029987726,0,0,0,,,,
322,8558,9414,9884,10181,9.054621797,9.149953222,9.198672567,9.228278517,0.10002337,0.049925643,0.030048563,0,0,0,,,,
323,93907,103298,108463,144256,11.45006021,11.54537329,11.59416438,11.87934478,0.100003195,0.050000968,0.330001936,1,0,1,,,,
324,77350,85086,89340,92020,11.25609586,11.35141779,11.40020459,11.42976122,0.100012928,0.049996474,0.029997761,0,0,0,,,,
325,9166,10083,10587,10905,9.123256265,9.218606116,9.267382112,9.296976679,0.10004364,0.049985123,0.030036838,0,0,0,,,,
326,74644,82109,86214,88801,11.22048542,11.31580291,11.36458786,11.39415319,0.100008038,0.049994519,0.030006727,0,0,0,,,,
327,27178,29895,31390,32331,10.2101631,10.30544652,10.35424465,10.3837818,0.099970564,0.050008363,0.0299777,0,0,0,,,,
328,12914,14205,14915,15362,9.466067273,9.561349294,9.610122697,9.639652207,0.099969026,0.049982401,0.029969829,0,0,0,,,,
329,55831,61414,64485,66419,10.93008455,11.0253931,11.07418792,11.10373844,0.099998209,0.050004885,0.029991471,0,0,0,,,,
330,57380,63118,66274,68262,10.95745109,11.05276127,11.10155294,11.13110852,0.1,0.050001584,0.02999668,0,0,0,,,,
331,79381,87319,91685,94435,11.28201432,11.37732336,11.42611407,11.45566705,0.09999874,0.050000573,0.029994001,0,0,0,,,,
332,29513,32464,43826,45141,10.29258612,10.38788706,10.68798253,10.7175462,0.099989835,0.349987679,0.03000502,1,1,0,,,,
333,12780,14058,18978,19547,9.455636728,9.550946908,9.851035693,9.880577101,0.1,0.34997866,0.029982085,1,1,0,,,,
334,38933,42826,44968,46317,10.5695975,10.66490067,10.7137064,10.74326434,0.099992294,0.050016345,0.02999911,0,0,0,,,,
335,49487,54436,57158,58872,10.80946529,10.90478098,10.95357464,10.98312087,0.100006062,0.050003674,0.029987053,0,0,0,,,,
336,67990,74789,78528,80884,11.12711591,11.22242609,11.27121053,11.30077131,0.1,0.049993983,0.030002037,0,0,0,,,,
337,64342,70777,74316,76546,11.07196789,11.16728937,11.21608155,11.24564715,0.100012434,0.050002119,0.030006997,0,0,0,,,,
338,72573,79830,83822,86336,11.19234823,11.28765465,11.33645078,11.36600194,0.099995866,0.050006263,0.029992126,0,0,0,,,,
339,69135,76049,79851,82246,11.14381639,11.23913315,11.28791768,11.31747004,0.100007232,0.049994083,0.029993363,0,0,0,,,,
340,48839,53723,72526,74702,10.79628445,10.89159649,11.1917004,11.22126214,0.100002048,0.349999069,0.030003033,1,1,0,,,,
341,67255,73981,77680,103314,11.11624664,11.21156358,11.2603531,11.54552817,0.100007434,0.049999324,0.329994851,1,0,1,,,,
342,58330,64163,67371,69392,10.97387182,11.069182,11.11796994,11.14752687,0.1,0.049997662,0.02999807,0,0,0,,,,
343,26223,28846,30288,31197,10.17439217,10.26972661,10.31850687,10.34807722,0.100026694,0.0499896,0.030011886,0,0,0,,,,
344,52327,57560,77706,80037,10.86526777,10.96058316,11.26068775,11.29024431,0.100005733,0.35,0.029997684,1,1,0,,,,
345,56186,61805,64895,66842,10.93642289,11.03173955,11.08052586,11.1100869,0.100007119,0.049995955,0.030002311,0,0,0,,,,
346,70785,77863,81756,84209,11.16740239,11.26270615,11.31149448,11.34105708,0.099992936,0.049998074,0.030003914,0,0,0,,,,
347,74180,81598,85678,88249,11.21424985,11.30956003,11.35835136,11.38791764,0.1,0.050001226,0.030007703,0,0,0,,,,
348,56682,62350,84173,86698,10.94521198,11.04051895,11.34062948,11.37018609,0.099996472,0.350008019,0.029997743,1,1,0,,,,
349,64310,70741,74278,76506,11.07147042,11.1667806,11.21557009,11.24512445,0.1,0.049999293,0.029995423,0,0,0,,,,
350,77365,85102,114888,118335,11.25628976,11.35160582,11.65171302,11.68127486,0.100006463,0.350003525,0.030003133,1,1,0,,,,
351,9664,10630,11162,14845,9.17616292,9.271435471,9.320270431,9.605418387,0.099958609,0.050047037,0.329958789,1,0,1,,,,
352,14791,16270,21965,22624,9.601774167,9.6970782,9.997205556,10.02676657,0.099993239,0.350030731,0.030002276,1,1,0,,,,
353,54180,59598,62578,83229,10.90006712,10.9953773,11.04416906,11.32935112,0.1,0.050001678,0.330004155,1,0,1,,,,
354,29305,32235,33847,34862,10.28551343,10.3808081,10.42960565,10.45915269,0.099982938,0.050007756,0.029987887,0,0,0,,,,
355,20112,22123,29866,30762,9.909071931,10.00437307,10.30447599,10.33403544,0.099990056,0.34999774,0.03000067,1,1,0,,,,
356,51180,56298,59114,60887,10.84310411,10.93841429,10.98722306,11.01677497,0.1,0.050019539,0.029992895,0,0,0,,,,
357,16594,18254,19166,19742,9.716796463,9.812139513,9.860893155,9.890503625,0.100036158,0.049961652,0.030053219,0,0,0,,,,
358,48038,52842,55485,57150,10.77974764,10.87506161,10.92386799,10.95343467,0.100004163,0.050017032,0.03000811,0,0,0,,,,
359,77754,85530,89806,92501,11.26130528,11.35662247,11.40540707,11.43497473,0.100007717,0.049994154,0.030009131,0,0,0,,,,
360,15332,16865,17708,23552,9.637697427,9.732995747,9.781771794,10.06696602,0.099986955,0.049985176,0.33002033,1,0,1,,,,
361,39122,43034,45186,46542,10.57444025,10.66974578,10.71854258,10.74811041,0.099994888,0.050006971,0.030009295,0,0,0,,,,
362,61321,67453,70826,72950,11.02387764,11.11918634,11.16798144,11.19752955,0.099998369,0.050005189,0.029988987,0,0,0,,,,
363,89141,98055,102958,136934,11.39797466,11.49328382,11.54207642,11.82725434,0.099998878,0.05000255,0.32999864,1,0,1,,,,
364,39094,43003,45153,60053,10.57372428,10.66902516,10.717812,11.00298278,0.099989768,0.049996512,0.329989148,1,0,1,,,,
365,73315,80646,84678,87218,11.20252051,11.29782449,11.34661111,11.37616601,0.09999318,0.04999628,0.029995985,0,0,0,,,,
366,56126,61739,64826,66771,10.93535444,11.0306711,11.07946204,11.10902413,0.100007127,0.05000081,0.030003394,0,0,0,,,,
367,77196,84916,89162,91837,11.25410292,11.34941781,11.39821022,11.42777055,0.100005182,0.050002355,0.03000157,0,0,0,,,,
368,56596,62256,84046,86567,10.94369359,11.0390102,11.33911955,11.36867396,0.100007068,0.350006425,0.029995479,1,1,0,,,,
369,54655,60121,63127,65021,10.90879598,11.00411448,11.05290385,11.08246557,0.100009148,0.049999168,0.03000301,0,0,0,,,,
370,57036,62740,65877,87616,10.95143793,11.04675448,11.09554465,11.38071891,0.100007013,0.05,0.329993776,1,0,1,,,,
371,43952,48347,50765,52288,10.69085341,10.78615945,10.83496242,10.86452218,0.09999545,0.050013444,0.030000985,0,0,0,,,,
